"_id","employee_id","date","hostname","os","login_time","logout_time","active_hours"
"ObjectId(""6849ef88ab2373184fe087a8"")","E298","2025-06-06","email-16.wade.org","Windows","07:23","16:49",9.5
"ObjectId(""6849ef88ab2373184fe087a9"")","E298","2025-06-07","db-58.avila-harris.com","macOS","09:31","17:34",8.3
"ObjectId(""6849ef88ab2373184fe087aa"")","E298","2025-06-08","desktop-47.williams.com","Windows","07:20","17:28",10.2
"ObjectId(""6849ef88ab2373184fe087ab"")","E298","2025-06-09","laptop-02.briggs.biz","macOS","07:30","14:07",6.9
"ObjectId(""6849ef88ab2373184fe087ac"")","E298","2025-06-10","email-32.richardson-morris.com","macOS","10:17","20:32",9.2
"ObjectId(""6849ef88ab2373184fe087ad"")","E299","2025-06-01","desktop-06.key.com","macOS","08:38","17:37",9.1
"ObjectId(""6849ef88ab2373184fe087ae"")","E299","2025-06-02","web-99.conley.com","Linux","09:46","19:33",10.6
"ObjectId(""6849ef88ab2373184fe087af"")","E299","2025-06-03","lt-23.jones.com","Linux","07:18","16:56",9.2
"ObjectId(""6849ef88ab2373184fe087b0"")","E299","2025-06-04","laptop-82.benton-white.org","Windows","09:50","19:57",10.6
"ObjectId(""6849ef88ab2373184fe087b1"")","E299","2025-06-05","laptop-39.miller.com","macOS","09:57","17:20",8
"ObjectId(""6849ef88ab2373184fe087b2"")","E299","2025-06-06","laptop-98.young.net","macOS","09:09","18:09",9
"ObjectId(""6849ef88ab2373184fe087b3"")","E299","2025-06-07","db-17.berry.com","Linux","08:06","18:19",9.8
"ObjectId(""6849ef88ab2373184fe087b4"")","E299","2025-06-08","desktop-70.holt.info","Linux","09:01","16:29",7.7
"ObjectId(""6849ef88ab2373184fe087b5"")","E299","2025-06-09","lt-74.morton.com","Linux","07:22","17:39",9.6
"ObjectId(""6849ef88ab2373184fe087b6"")","E299","2025-06-10","email-45.gibson.info","macOS","08:41","17:57",9.1
"ObjectId(""6849ef88ab2373184fe087b7"")","E300","2025-06-01","srv-76.torres.com","macOS","09:11","17:06",8.3
"ObjectId(""6849ef88ab2373184fe087b8"")","E300","2025-06-02","web-46.key.com","Windows","10:25","17:16",7.4
"ObjectId(""6849ef88ab2373184fe087b9"")","E300","2025-06-03","laptop-50.wade.org","Windows","09:57","18:03",8.6
"ObjectId(""6849ef88ab2373184fe087ba"")","E300","2025-06-04","lt-45.caldwell.info","Windows","07:12","15:19",7.5
"ObjectId(""6849ef88ab2373184fe087bb"")","E300","2025-06-05","srv-33.medina.com","Windows","08:59","17:25",9.8
"ObjectId(""6849ef88ab2373184fe087bc"")","E300","2025-06-06","email-45.cuevas.biz","macOS","09:07","18:41",8.8
"ObjectId(""6849ef88ab2373184fe087bd"")","E300","2025-06-07","laptop-27.munoz.com","Linux","09:55","18:26",8.9
"ObjectId(""6849ef88ab2373184fe087be"")","E300","2025-06-08","web-89.jefferson.net","Windows","08:18","16:46",8.7
"ObjectId(""6849ef88ab2373184fe087bf"")","E300","2025-06-09","email-16.goodman.org","macOS","09:36","16:30",7.8
"ObjectId(""6849ef88ab2373184fe087c0"")","E300","2025-06-10","laptop-59.goodwin.org","Linux","10:10","19:01",9.3
"ObjectId(""6849ef88ab2373184fe087c1"")","E301","2025-06-01","srv-42.durham.com","Linux","07:16","14:29",6.9
"ObjectId(""6849ef88ab2373184fe087c2"")","E301","2025-06-02","email-33.robinson.com","macOS","09:08","17:47",8.2
"ObjectId(""6849ef88ab2373184fe087c3"")","E301","2025-06-03","desktop-24.davis.com","macOS","08:57","16:39",8.4
"ObjectId(""6849ef88ab2373184fe087c4"")","E301","2025-06-04","db-40.beard.net","Linux","09:52","18:11",9.1
"ObjectId(""6849ef88ab2373184fe087c5"")","E301","2025-06-05","laptop-17.diaz.com","Windows","07:51","16:06",8.7
"ObjectId(""6849ef88ab2373184fe087c6"")","E301","2025-06-06","desktop-42.cox-conrad.info","Windows","09:23","19:18",9.7
"ObjectId(""6849ef88ab2373184fe087c7"")","E301","2025-06-07","db-01.pearson.com","Linux","08:16","16:46",7.4
"ObjectId(""6849ef88ab2373184fe087c8"")","E301","2025-06-08","web-55.moore.com","Windows","07:19","17:47",10.4
"ObjectId(""6849ef88ab2373184fe087c9"")","E301","2025-06-09","db-20.haynes.com","macOS","07:19","15:34",8.1
"ObjectId(""6849ef88ab2373184fe087ca"")","E301","2025-06-10","desktop-60.santos.biz","Linux","08:00","18:53",9.7
"ObjectId(""6849ef88ab2373184fe087cb"")","E302","2025-06-01","web-44.bean-kaufman.net","Windows","08:33","17:09",9.6
"ObjectId(""6849ef88ab2373184fe087cc"")","E302","2025-06-02","lt-82.clark.com","Linux","08:34","16:24",8.2
"ObjectId(""6849ef88ab2373184fe087cd"")","E302","2025-06-03","web-44.houston.info","Windows","07:23","17:35",10.4
"ObjectId(""6849ef88ab2373184fe087ce"")","E302","2025-06-04","email-80.moss-fox.com","macOS","08:35","18:13",9.3
"ObjectId(""6849ef88ab2373184fe087cf"")","E302","2025-06-05","db-96.odonnell-williams.biz","Windows","08:01","17:29",9.2
"ObjectId(""6849ef88ab2373184fe087d0"")","E302","2025-06-06","email-84.walter-allen.net","Linux","07:10","15:49",8.7
"ObjectId(""6849ef88ab2373184fe087d1"")","E302","2025-06-07","srv-62.rodriguez.com","Linux","08:33","18:18",10.3
"ObjectId(""6849ef88ab2373184fe087d2"")","E302","2025-06-08","web-03.thompson-williams.com","Linux","10:31","20:02",10.3
"ObjectId(""6849ef88ab2373184fe087d3"")","E302","2025-06-09","laptop-26.rodriguez-bell.com","Linux","07:40","14:08",6.8
"ObjectId(""6849ef88ab2373184fe087d4"")","E302","2025-06-10","lt-86.wilson-french.biz","Linux","10:14","20:20",10.7
"ObjectId(""6849ef88ab2373184fe087d5"")","E303","2025-06-01","web-59.smith.info","Windows","09:12","17:59",8.8
"ObjectId(""6849ef88ab2373184fe087d6"")","E303","2025-06-02","laptop-89.gonzalez-todd.com","Windows","07:15","15:25",8.6
"ObjectId(""6849ef88ab2373184fe087d7"")","E303","2025-06-03","srv-01.reed-king.com","macOS","09:09","18:18",9.1
"ObjectId(""6849ef88ab2373184fe087d8"")","E303","2025-06-04","db-93.bowers-moore.com","Windows","07:40","17:08",9.7
"ObjectId(""6849ef88ab2373184fe087d9"")","E303","2025-06-05","web-29.chavez-morrison.org","Linux","07:18","15:45",8.4
"ObjectId(""6849ef88ab2373184fe087da"")","E303","2025-06-06","laptop-07.pham.net","Linux","09:53","18:30",9
"ObjectId(""6849ef88ab2373184fe087db"")","E303","2025-06-07","lt-59.santiago.com","Windows","10:42","20:07",9.9
"ObjectId(""6849ef88ab2373184fe087dc"")","E303","2025-06-08","email-12.hood.com","Linux","08:58","18:14",10
"ObjectId(""6849ef88ab2373184fe087dd"")","E303","2025-06-09","srv-08.schroeder.biz","Windows","08:34","18:45",9.9
"ObjectId(""6849ef88ab2373184fe087de"")","E303","2025-06-10","lt-40.thompson.com","Linux","10:02","19:29",9.5
"ObjectId(""6849ef88ab2373184fe087df"")","E304","2025-06-01","laptop-32.martinez-greene.info","Windows","10:13","17:36",6.8
"ObjectId(""6849ef88ab2373184fe087e0"")","E304","2025-06-02","lt-90.griffin-reyes.com","macOS","10:06","17:08",6.7
"ObjectId(""6849ef88ab2373184fe087e1"")","E304","2025-06-03","lt-29.williams.biz","Windows","10:09","17:35",6.1
"ObjectId(""6849ef88ab2373184fe087e2"")","E304","2025-06-04","laptop-41.james-grant.com","macOS","07:11","16:32",9.2
"ObjectId(""6849ef88ab2373184fe087e3"")","E304","2025-06-05","srv-46.johnson.com","Linux","10:48","17:32",7.1
"ObjectId(""6849ef88ab2373184fe087e4"")","E304","2025-06-06","email-10.aguirre-armstrong.biz","Windows","10:51","18:44",8.7
"ObjectId(""6849ef88ab2373184fe087e5"")","E304","2025-06-07","web-81.suarez-nelson.org","Windows","10:59","20:39",9.6
"ObjectId(""6849ef88ab2373184fe087e6"")","E304","2025-06-08","srv-71.lewis.com","Linux","07:35","17:59",10.2
"ObjectId(""6849ef88ab2373184fe087e7"")","E304","2025-06-09","lt-42.armstrong-gomez.com","Windows","07:11","16:17",8.9
"ObjectId(""6849ef88ab2373184fe087e8"")","E304","2025-06-10","desktop-79.robinson.com","Linux","08:24","16:38",7.5
"ObjectId(""6849ef88ab2373184fe087e9"")","E305","2025-06-01","email-01.sanchez.com","Linux","08:36","16:52",7.2
"ObjectId(""6849ef88ab2373184fe087ea"")","E305","2025-06-02","desktop-85.green-cole.net","macOS","07:19","15:26",8.6
"ObjectId(""6849ef88ab2373184fe087eb"")","E305","2025-06-03","desktop-47.dunn.info","macOS","07:32","14:53",6.6
"ObjectId(""6849ef88ab2373184fe087ec"")","E305","2025-06-04","db-17.mcgee.biz","macOS","07:31","17:16",9.5
"ObjectId(""6849ef88ab2373184fe087ed"")","E305","2025-06-05","email-02.meadows-murray.com","Linux","10:29","18:37",7.6
"ObjectId(""6849ef88ab2373184fe087ee"")","E305","2025-06-06","desktop-04.webb-baker.com","macOS","10:10","18:09",7.6
"ObjectId(""6849ef88ab2373184fe087ef"")","E305","2025-06-07","web-90.joseph.com","macOS","09:41","18:46",8.7
"ObjectId(""6849ef88ab2373184fe087f0"")","E305","2025-06-08","db-25.sanders-morrison.com","Linux","10:39","18:21",8.2
"ObjectId(""6849ef88ab2373184fe087f1"")","E305","2025-06-09","email-63.nash.com","macOS","10:15","18:37",7.4
"ObjectId(""6849ef88ab2373184fe087f2"")","E305","2025-06-10","db-80.ryan.info","Linux","07:26","14:37",6.7
"ObjectId(""6849ef88ab2373184fe087f3"")","E306","2025-06-01","web-81.smith.com","Linux","08:14","18:44",10.5
"ObjectId(""6849ef88ab2373184fe087f4"")","E306","2025-06-02","db-64.turner.com","Linux","07:45","15:16",8
"ObjectId(""6849ef88ab2373184fe087f5"")","E306","2025-06-03","desktop-01.padilla.net","Windows","09:34","19:24",10
"ObjectId(""6849ef88ab2373184fe087f6"")","E306","2025-06-04","email-26.barrett.com","Linux","07:26","16:47",8.5
"ObjectId(""6849ef88ab2373184fe087f7"")","E306","2025-06-05","email-32.tucker.biz","Windows","09:22","18:40",9.6
"ObjectId(""6849ef88ab2373184fe087f8"")","E306","2025-06-06","laptop-94.phillips-ballard.com","Windows","09:55","19:34",10.3
"ObjectId(""6849ef88ab2373184fe087f9"")","E306","2025-06-07","db-71.pruitt.net","Windows","10:38","17:39",7.2
"ObjectId(""6849ef88ab2373184fe087fa"")","E306","2025-06-08","email-77.jenkins.com","Windows","09:39","19:52",9.7
"ObjectId(""6849ef88ab2373184fe087fb"")","E306","2025-06-09","web-27.miller.com","Linux","08:13","16:32",8.1
"ObjectId(""6849ef88ab2373184fe087fc"")","E306","2025-06-10","desktop-62.odonnell.biz","macOS","07:52","17:33",10.6
"ObjectId(""6849ef88ab2373184fe087fd"")","E307","2025-06-01","desktop-77.martinez-burns.biz","Linux","10:06","17:32",7
"ObjectId(""6849ef88ab2373184fe087fe"")","E307","2025-06-02","srv-47.fischer.com","macOS","10:21","18:39",8
"ObjectId(""6849ef88ab2373184fe087ff"")","E307","2025-06-03","laptop-67.smith.org","Windows","07:01","16:40",9
"ObjectId(""6849ef88ab2373184fe08800"")","E307","2025-06-04","db-31.gonzalez.info","macOS","07:31","15:11",8.7
"ObjectId(""6849ef88ab2373184fe08801"")","E307","2025-06-05","email-41.glass.org","macOS","08:03","18:27",9.9
"ObjectId(""6849ef88ab2373184fe08802"")","E307","2025-06-06","laptop-09.sherman.com","Windows","10:57","17:08",6.9
"ObjectId(""6849ef88ab2373184fe08803"")","E307","2025-06-07","web-94.chan-acosta.com","Windows","07:57","14:09",6.7
"ObjectId(""6849ef88ab2373184fe08804"")","E307","2025-06-08","db-82.warren-ingram.biz","Linux","10:43","18:57",7.4
"ObjectId(""6849ef88ab2373184fe08805"")","E307","2025-06-09","web-63.williams.net","macOS","07:21","17:41",9.3
"ObjectId(""6849ef88ab2373184fe08806"")","E307","2025-06-10","desktop-68.davenport-fields.com","Windows","08:14","15:42",7.8
"ObjectId(""6849ef88ab2373184fe08807"")","E308","2025-06-01","srv-53.randall.com","Windows","10:40","18:36",8
"ObjectId(""6849ef88ab2373184fe08808"")","E308","2025-06-02","web-98.miller-martin.org","Linux","08:20","15:46",6.4
"ObjectId(""6849ef88ab2373184fe08809"")","E308","2025-06-03","web-00.herman.com","macOS","09:38","18:25",8.8
"ObjectId(""6849ef88ab2373184fe0880a"")","E308","2025-06-04","email-43.robbins.com","macOS","10:24","18:45",7.1
"ObjectId(""6849ef88ab2373184fe0880b"")","E308","2025-06-05","lt-44.hester-terrell.org","Linux","09:53","18:52",8.8
"ObjectId(""6849ef88ab2373184fe0880c"")","E308","2025-06-06","web-68.nelson.com","macOS","09:10","16:36",6.5
"ObjectId(""6849ef88ab2373184fe0880d"")","E308","2025-06-07","lt-55.hernandez-diaz.com","Windows","08:22","17:39",9
"ObjectId(""6849ef88ab2373184fe0880e"")","E308","2025-06-08","desktop-76.lewis.com","Linux","09:34","16:25",6.2
"ObjectId(""6849ef88ab2373184fe0880f"")","E308","2025-06-09","email-71.simmons.biz","macOS","09:50","18:02",8.9
"ObjectId(""6849ef88ab2373184fe08810"")","E308","2025-06-10","lt-45.gibbs.org","Windows","07:07","17:01",10.3
"ObjectId(""6849ef88ab2373184fe08811"")","E309","2025-06-01","laptop-42.norton-hawkins.biz","macOS","10:28","18:07",8.2
"ObjectId(""6849ef88ab2373184fe08812"")","E309","2025-06-02","email-96.james.com","macOS","08:07","16:11",8.6
"ObjectId(""6849ef88ab2373184fe08813"")","E309","2025-06-03","db-26.calderon.com","macOS","08:47","18:15",10.4
"ObjectId(""6849ef88ab2373184fe08814"")","E309","2025-06-04","email-63.townsend-perez.biz","Windows","09:30","19:57",10.2
"ObjectId(""6849ef88ab2373184fe08815"")","E309","2025-06-05","lt-28.velasquez-bowman.com","macOS","08:21","15:18",6.7
"ObjectId(""6849ef88ab2373184fe08816"")","E309","2025-06-06","desktop-50.butler-miller.biz","macOS","07:00","15:49",8.3
"ObjectId(""6849ef88ab2373184fe08817"")","E309","2025-06-07","email-64.west.com","Windows","09:15","19:40",9.8
"ObjectId(""6849ef88ab2373184fe08818"")","E309","2025-06-08","srv-31.burch.com","Linux","07:21","16:08",8.9
"ObjectId(""6849ef88ab2373184fe08819"")","E309","2025-06-09","laptop-89.neal.com","Linux","08:30","18:59",10.9
"ObjectId(""6849ef88ab2373184fe0881a"")","E309","2025-06-10","srv-83.reeves.com","Linux","08:55","17:37",8.4
"ObjectId(""6849ef88ab2373184fe0881b"")","E310","2025-06-01","laptop-97.reyes-rowland.com","Linux","07:35","14:56",7.6
"ObjectId(""6849ef88ab2373184fe0881c"")","E310","2025-06-02","web-25.chavez-key.info","Linux","07:43","14:01",7.3
"ObjectId(""6849ef88ab2373184fe0881d"")","E310","2025-06-03","lt-89.ray.biz","Windows","10:01","17:48",7.6
"ObjectId(""6849ef88ab2373184fe0881e"")","E310","2025-06-04","srv-48.brown.com","Linux","10:20","18:46",8.6
"ObjectId(""6849ef88ab2373184fe0881f"")","E310","2025-06-05","lt-35.guzman-beasley.com","Windows","08:09","17:27",9.3
"ObjectId(""6849ef88ab2373184fe08820"")","E310","2025-06-06","db-83.gordon-mcclure.org","Windows","07:02","15:49",7.7
"ObjectId(""6849ef88ab2373184fe08821"")","E310","2025-06-07","desktop-05.martinez-haas.com","macOS","07:01","14:16",7.2
"ObjectId(""6849ef88ab2373184fe08822"")","E310","2025-06-08","email-01.cherry.com","Windows","07:40","16:22",8.3
"ObjectId(""6849ef88ab2373184fe08823"")","E310","2025-06-09","email-61.jones.com","macOS","10:15","20:42",9.4
"ObjectId(""6849ef88ab2373184fe08824"")","E310","2025-06-10","db-19.alexander.org","Windows","08:16","17:24",9
"ObjectId(""6849ef88ab2373184fe08825"")","E311","2025-06-01","desktop-43.colon.biz","macOS","08:28","16:23",7.8
"ObjectId(""6849ef88ab2373184fe08826"")","E311","2025-06-02","laptop-82.ferrell.com","Windows","07:55","15:49",7.6
"ObjectId(""6849ef88ab2373184fe08827"")","E311","2025-06-03","web-14.osborne-monroe.net","Linux","09:12","16:48",7.5
"ObjectId(""6849ef88ab2373184fe08828"")","E311","2025-06-04","lt-38.martin.info","macOS","07:01","16:52",9.2
"ObjectId(""6849ef88ab2373184fe08829"")","E311","2025-06-05","db-92.finley-miller.com","Windows","10:33","20:12",9.4
"ObjectId(""6849ef88ab2373184fe0882a"")","E311","2025-06-06","desktop-05.warren.com","macOS","08:01","16:37",7.3
"ObjectId(""6849ef88ab2373184fe0882b"")","E311","2025-06-07","srv-62.martin.com","Windows","07:36","16:16",9.1
"ObjectId(""6849ef88ab2373184fe0882c"")","E311","2025-06-08","desktop-61.phillips.net","Windows","10:21","19:50",9.1
"ObjectId(""6849ef88ab2373184fe0882d"")","E311","2025-06-09","lt-10.jackson.com","macOS","09:22","17:56",7.8
"ObjectId(""6849ef88ab2373184fe0882e"")","E311","2025-06-10","desktop-63.walters.org","macOS","08:11","15:43",6.6
"ObjectId(""6849ef88ab2373184fe0882f"")","E312","2025-06-01","srv-07.barker-galvan.org","macOS","07:24","16:41",8.3
"ObjectId(""6849ef88ab2373184fe08830"")","E312","2025-06-02","email-89.sanchez.com","Windows","07:17","16:53",9.2
"ObjectId(""6849ef88ab2373184fe08831"")","E312","2025-06-03","email-05.bowers.com","Windows","10:24","20:21",9.9
"ObjectId(""6849ef88ab2373184fe08832"")","E312","2025-06-04","email-13.rogers.com","Linux","08:48","16:57",8.5
"ObjectId(""6849ef88ab2373184fe08833"")","E312","2025-06-05","web-22.clarke-barnes.com","Windows","09:23","18:34",9.1
"ObjectId(""6849ef88ab2373184fe08834"")","E312","2025-06-06","srv-91.day-barnes.com","Linux","10:04","20:11",10
"ObjectId(""6849ef88ab2373184fe08835"")","E312","2025-06-07","db-26.lopez-hunt.biz","macOS","10:19","19:14",9
"ObjectId(""6849ef88ab2373184fe08836"")","E312","2025-06-08","srv-69.ray-snow.net","Linux","07:53","15:15",7.5
"ObjectId(""6849ef88ab2373184fe08837"")","E312","2025-06-09","web-94.adkins-melendez.com","Windows","07:03","17:22",9.8
"ObjectId(""6849ef88ab2373184fe08838"")","E312","2025-06-10","desktop-64.freeman.info","Windows","07:41","14:07",7
"ObjectId(""6849ef88ab2373184fe08839"")","E313","2025-06-01","db-48.morales.com","Linux","08:08","17:14",9
"ObjectId(""6849ef88ab2373184fe0883a"")","E313","2025-06-02","srv-33.watson.com","macOS","09:59","18:57",9.3
"ObjectId(""6849ef88ab2373184fe0883b"")","E313","2025-06-03","desktop-83.smith.org","Linux","08:22","15:22",7.9
"ObjectId(""6849ef88ab2373184fe0883c"")","E313","2025-06-04","lt-01.watson-everett.com","Windows","07:35","16:38",9.3
"ObjectId(""6849ef88ab2373184fe0883d"")","E313","2025-06-05","desktop-46.thomas.com","Linux","07:27","15:44",8.1
"ObjectId(""6849ef88ab2373184fe0883e"")","E313","2025-06-06","web-24.baxter-carter.net","macOS","10:12","18:56",7.7
"ObjectId(""6849ef88ab2373184fe0883f"")","E313","2025-06-07","laptop-60.suarez.com","Linux","08:59","15:02",7.4
"ObjectId(""6849ef88ab2373184fe08840"")","E313","2025-06-08","desktop-77.cortez.net","Linux","10:22","18:55",7.9
"ObjectId(""6849ef88ab2373184fe08841"")","E313","2025-06-09","db-65.brown.com","Windows","10:17","18:06",8.3
"ObjectId(""6849ef88ab2373184fe08842"")","E313","2025-06-10","web-47.newman.com","Windows","10:19","19:24",8.6
"ObjectId(""6849ef88ab2373184fe08843"")","E314","2025-06-01","web-70.jones.info","Windows","09:06","17:21",8.5
"ObjectId(""6849ef88ab2373184fe08844"")","E314","2025-06-02","lt-41.rogers-martinez.com","macOS","08:01","15:48",7.3
"ObjectId(""6849ef88ab2373184fe08845"")","E314","2025-06-03","db-72.smith.com","Windows","10:36","17:30",7
"ObjectId(""6849ef88ab2373184fe08846"")","E314","2025-06-04","srv-93.russell.biz","Linux","08:00","18:18",10.3
"ObjectId(""6849ef88ab2373184fe08847"")","E314","2025-06-05","laptop-11.moore-smith.com","macOS","09:22","16:25",6.6
"ObjectId(""6849ef88ab2373184fe08848"")","E314","2025-06-06","db-48.barron.info","macOS","08:07","16:15",8.5
"ObjectId(""6849ef88ab2373184fe08849"")","E314","2025-06-07","lt-80.griffin.com","Windows","09:41","17:13",8.5
"ObjectId(""6849ef88ab2373184fe0884a"")","E314","2025-06-08","srv-06.flores.com","Linux","08:20","17:29",8.1
"ObjectId(""6849ef88ab2373184fe0884b"")","E314","2025-06-09","laptop-24.hood.com","Linux","08:47","17:37",8.8
"ObjectId(""6849ef88ab2373184fe0884c"")","E314","2025-06-10","db-34.bowers.com","macOS","07:11","14:42",6.8
"ObjectId(""6849ef88ab2373184fe0884d"")","E315","2025-06-01","db-80.freeman.info","Linux","09:11","16:13",7
"ObjectId(""6849ef88ab2373184fe0884e"")","E315","2025-06-02","lt-91.leonard.info","Windows","09:19","19:09",9.8
"ObjectId(""6849ef88ab2373184fe0884f"")","E315","2025-06-03","laptop-40.moran-moore.net","Linux","09:48","17:20",8
"ObjectId(""6849ef88ab2373184fe08850"")","E315","2025-06-04","db-76.richmond.com","Windows","10:45","17:56",7
"ObjectId(""6849ef88ab2373184fe08851"")","E315","2025-06-05","desktop-60.young-irwin.biz","macOS","09:57","18:05",9.5
"ObjectId(""6849ef88ab2373184fe08852"")","E315","2025-06-06","lt-30.spencer-fields.org","Linux","10:17","17:29",7.4
"ObjectId(""6849ef88ab2373184fe08853"")","E315","2025-06-07","email-57.bradshaw-neal.com","Linux","07:13","15:05",7.3
"ObjectId(""6849ef88ab2373184fe08854"")","E315","2025-06-08","email-63.calhoun.com","Windows","07:55","14:19",6.4
"ObjectId(""6849ef88ab2373184fe08855"")","E315","2025-06-09","email-66.fischer.com","Windows","08:12","18:49",9.8
"ObjectId(""6849ef88ab2373184fe08856"")","E315","2025-06-10","email-05.tran.org","macOS","08:55","18:39",9.6
"ObjectId(""6849ef88ab2373184fe08857"")","E316","2025-06-01","desktop-15.wells-king.biz","Linux","07:58","15:45",7.7
"ObjectId(""6849ef88ab2373184fe08858"")","E316","2025-06-02","web-07.walters.com","Linux","10:41","19:11",8.3
